Category,Location,Purchase Date,Purchase Cost,Model Name,Manufacturer,Serial,Asset Tag,Checkout Type,Checkout Location,Notes,Status
Сканер отпечатка пальца,Индукерн Рус,18.03.2019,,anviz,Anviz,,it_10773982,location,Индукерн Рус,,Доступные
Сканер отпечатка пальца,Интерек Дорогомиловская,16.05.2017,,anviz,Anviz,,it_10773793,location,Интерек Дорогомиловская,б\у,Доступные
Сканер отпечатка пальца,Интерек Фрунзенская,16.05.2017,,anviz,Anviz,,it_10773796,location,Интерек Фрунзенская,б\у,Доступные
Сканер отпечатка пальца,Интерком,16.05.2017,,anviz,Anviz,,it_12346332,location,Интерком,б\у,Доступные
Сканер отпечатка пальца,Информтехтранс,04.10.2018,4250.0,SecuGen,SecuGen,2180800597,it_12346557,location,Информтехтранс,объект Офис Информтехтранс,Доступные
Сканер отпечатка пальца,Инчкейп 24км Киевского шоссе,15.05.2017,,anviz,Anviz,,it_10417095,location,Инчкейп 24км Киевского шоссе,б\у,Доступные
Сканер отпечатка пальца,Инчкейп 24км Киевского шоссе,27.06.2017,,anviz,Anviz,,it_12496926,location,Инчкейп 24км Киевского шоссе,б\у,Доступные
Сканер отпечатка пальца,Инчкейп 24км Киевского шоссе,22.08.2017,,anviz,Anviz,,it_13976028,location,Инчкейп 24км Киевского шоссе,,Доступные
Сканер отпечатка пальца,Истра Кантри Клаб,18.05.2017,,anviz,Anviz,,it_12551088,location,Истра Кантри Клаб,б\у,Доступные
Сканер отпечатка пальца,ИТЭЛМА-БизнесСтрой,30.01.2018,,anviz,Anviz,,it_10773700,location,ИТЭЛМА-БизнесСтрой,б\у,Доступные
Сканер отпечатка пальца,Капитолий Беляево,30.05.2018,4800.0,anviz,Anviz,,it_13977099,location,Капитолий Беляево,новый,Доступные
Сканер отпечатка пальца,Капитолий Вернадского,19.03.2019,,anviz,Anviz,,it_12496400,location,Капитолий Вернадского,,Доступные
Сканер отпечатка пальца,Капитолий Орехово-Зуево,16.05.2017,,anviz,Anviz,,it_12346232,location,Капитолий Орехово-Зуево,"б\у
12493629 старая",Доступные
Сканер отпечатка пальца,Капитолий Орехово-Зуево,17.01.2020,,SecuGen,SecuGen,,it_12346175,location,Капитолий Орехово-Зуево,,Доступные
Сканер отпечатка пальца,КОА-Газ,08.07.2020,5000.0,SecuGen,SecuGen,2180800799,it_13976990,location,КОА-Газ,новый,Доступные
Сканер отпечатка пальца,Корабельные сосны,17.05.2017,,anviz,Anviz,,it_11711016,location,Корабельные сосны,б\у,Доступные
Сканер отпечатка пальца,КП Согласие,24.05.2017,,anviz,Anviz,,it_13976967,location,КП Согласие,б\у бывш инвентарка 13976004,Доступные
Сканер отпечатка пальца,КР Сервис,04.10.2018,4250.0,SecuGen,SecuGen,2180800571,it_12346583,location,КР Сервис,,Доступные
Сканер отпечатка пальца,Креди Агриколь Банк,17.05.2017,,anviz,Anviz,,it_12346391,location,Креди Агриколь Банк,б\у поменяли инвентарки после инвентаризации,Доступные
Сканер отпечатка пальца,КРУНИТ АО,10.01.2019,6000.0,anviz,Anviz,,it_12346425,location,КРУНИТ АО,,Доступные
Сканер отпечатка пальца,Кунцево Плаза,15.05.2017,,anviz,Anviz,,it_11711082,location,Кунцево Плаза,новый,Доступные
Сканер отпечатка пальца,Кунцево Плаза,15.05.2017,,anviz,Anviz,,it_12551245,location,Кунцево Плаза,новый,Доступные
Сканер отпечатка пальца,Кунцево Плаза,09.11.2017,,anviz,Anviz,,it_12346017,location,Кунцево Плаза,"б\у
11711748 - старый инвент.
Любомир Федусив подтвердил наличие на объекте 06,11,2020",Доступные
Сканер отпечатка пальца,Кунцево Плаза,04.10.2018,4250.0,SecuGen,SecuGen,2180800577,it_12346577,location,Кунцево Плаза,,Доступные
Сканер отпечатка пальца,Кунцево Плаза,04.10.2018,4250.0,SecuGen,SecuGen,2180800578,it_12346576,location,Кунцево Плаза,,Доступные
Сканер отпечатка пальца,КУШМАН Херсонская,21.09.2017,,anviz,Anviz,,it_13976791,location,КУШМАН Херсонская,б\у,Доступные
Сканер отпечатка пальца,КУШМАН ЭНД ВЫЙКФИЛД,31.07.2018,5000.0,anviz,Anviz,,it_13977115,location,КУШМАН ЭНД ВЫЙКФИЛД,новый,Доступные
Сканер отпечатка пальца,КУШМАН ЭНД ВЫЙКФИЛД,10.07.2020,5000.0,SecuGen,SecuGen,6218080071,it_13976996,location,КУШМАН ЭНД ВЫЙКФИЛД,,Доступные
Сканер отпечатка пальца,КХО Балашиха,24.12.2018,6000.0,anviz,Anviz,,it_12346437,location,КХО Балашиха,,Доступные
Сканер отпечатка пальца,КХО Балашиха,22.07.2020,5000.0,SecuGen,SecuGen,2180800803,it_12346058,location,КХО Балашиха,Для КХО Балашиха,Доступные
Сканер отпечатка пальца,ЛАГОС,16.06.2020,4250.0,SecuGen,SecuGen,2180800778,it_12346081,location,ЛАГОС,,Доступные
Сканер отпечатка пальца,Линде Балашиха,02.02.2018,5000.0,anviz,Anviz,,it_13977038,location,Линде Балашиха,новый,Доступные
Сканер отпечатка пальца,Линде Раменский,03.10.2018,5600.0,anviz,Anviz,,it_12496615,location,Линде Раменский,бу был на объекте дача тихомирова. по какой-то причине не был занесён в базу,Доступные
Сканер отпечатка пальца,Логистическая компания А,16.05.2017,,anviz,Anviz,,it_13976025,location,Логистическая компания А,б\у,Доступные
Сканер отпечатка пальца,МАЗ-Паскер ЛТД,30.06.2020,5010.0,SecuGen,SecuGen,2180800794,it_12346077,location,МАЗ-Паскер ЛТД,,Доступные
Сканер отпечатка пальца,"Маринс Групп ООО ""Альянс""",03.10.2018,4250.0,SecuGen,SecuGen,2180800644,it_12346608,location,"Маринс Групп ООО ""Альянс""",,Доступные
Сканер отпечатка пальца,Мегаполис Юг,30.05.2018,4800.0,anviz,Anviz,,it_13977100,location,Мегаполис Юг,новый,Доступные
Сканер отпечатка пальца,Мегаполис-Лтд,03.10.2018,4250.0,SecuGen,SecuGen,2180800646,it_12346607,location,Мегаполис-Лтд,,Доступные
Сканер отпечатка пальца,Медицинские услуги,25.09.2018,5000.0,anviz,Anviz,,it_12346647,location,Медицинские услуги,,Доступные
Сканер отпечатка пальца,Меценат клуб,08.10.2018,5600.0,anviz,Anviz,,it_12500525,location,Меценат клуб,,Доступные
Сканер отпечатка пальца,Мистраль-ТМ,15.05.2017,,anviz,Anviz,,it_12346242,location,Мистраль-ТМ,"б\у 10773865 старая, стёрлась",Доступные
Сканер отпечатка пальца,МКПК,20.03.2019,,anviz,Anviz,,it_12346292,location,МКПК,,Доступные
Сканер отпечатка пальца,МКС Варшавка физика,11.10.2018,6000.0,anviz,Anviz,,it_12346529,location,МКС Варшавка физика,б\у,Доступные
Сканер отпечатка пальца,МКС Зацепа,02.02.2018,5000.0,anviz,Anviz,,it_13977035,location,МКС Зацепа,Новый,Доступные
Сканер отпечатка пальца,МКС Кузнецкий мост физика,25.10.2018,5500.0,anviz,Anviz,,it_12346504,location,МКС Кузнецкий мост физика,,Доступные
Сканер отпечатка пальца,МКС Павелецкий,27.06.2017,,anviz,Anviz,,it_10773646,location,МКС Павелецкий,б\у,Доступные
Сканер отпечатка пальца,ММВБ-РТС Воздвиженка,16.05.2017,,anviz,Anviz,,it_10773961,location,ММВБ-РТС Воздвиженка,б\у,Доступные
Сканер отпечатка пальца,ММВБ-РТС Кисловский,26.06.2017,,anviz,Anviz,,it_12493070,location,ММВБ-РТС Кисловский,б\у,Доступные
Сканер отпечатка пальца,Мол булак Наставнический,27.06.2017,,anviz,Anviz,,it_13976241,location,Мол булак Наставнический,б\у,Доступные
Сканер отпечатка пальца,Монолит Капитал Строй Московский,06.11.2018,5500.0,anviz,Anviz,,it_12346501,location,Монолит Капитал Строй Московский,,Доступные
Сканер отпечатка пальца,Монолит Капитал Строй Хилтон,20.12.2018,6000.0,anviz,Anviz,,it_12346441,location,Монолит Капитал Строй Хилтон,,Доступные
Сканер отпечатка пальца,Москва - Красные Холмы ООО (СВИССОТЕЛЬ),15.05.2017,,anviz,Anviz,,it_12493027,location,Москва - Красные Холмы ООО (СВИССОТЕЛЬ),б\у,Доступные
Сканер отпечатка пальца,МОССКОММЕРЦБАНК Чистые пруды,10.07.2018,5000.0,anviz,Anviz,,it_13976906,location,МОССКОММЕРЦБАНК Чистые пруды,новый,Доступные
Сканер отпечатка пальца,МСК-Групп кв. Достоинство,25.02.2019,,anviz,Anviz,,it_12346369,location,МСК-Групп кв. Достоинство,,Доступные
Сканер отпечатка пальца,Мультисервисная платежная система,05.02.2020,,anviz,Anviz,,it_12345136,location,Мультисервисная платежная система,,Доступные
Сканер отпечатка пальца,Мурад ИП физика,16.10.2018,5500.0,anviz,Anviz,,it_12346518,location,Мурад ИП физика,б\у,Доступные
Сканер отпечатка пальца,Никульшина,18.05.2017,,anviz,Anviz,,it_10773820,location,Никульшина,б\у,Доступные
Сканер отпечатка пальца,НКО ЗАО НРД,16.05.2017,,anviz,Anviz,,it_10773967,location,НКО ЗАО НРД,б\у,Доступные
Сканер отпечатка пальца,Нордик Румс,17.05.2017,,anviz,Anviz,,it_12346413,location,Нордик Румс,"б\у 12551270 бывш инвентарка, стёрлась",Доступные
Сканер отпечатка пальца,ОД (оперативный дежурный),26.06.2020,5000.0,SecuGen,SecuGen,2180800795,it_12346078,location,ОД (оперативный дежурный),,Доступные
Сканер отпечатка пальца,ОК Гамма,25.05.2017,,anviz,Anviz,,,location,ОК Гамма,,Доступные
Сканер отпечатка пальца,Орлиные холмы,16.05.2017,,anviz,Anviz,,it_12496879,location,Орлиные холмы,б\у,Доступные
Сканер отпечатка пальца,ОСНОВА ММХЦ,02.06.2017,,anviz,Anviz,,it_10773889,location,ОСНОВА ММХЦ,б\у,Доступные
Сканер отпечатка пальца,ОТП Инкассация,29.06.2020,5000.0,SecuGen,SecuGen,,it_13976985,location,ОТП Инкассация,б\у,Доступные
Сканер отпечатка пальца,ОТП Клара Цеткин Физическая охрана,31.01.2018,,anviz,Anviz,,it_13977033,location,ОТП Клара Цеткин Физическая охрана,б\у,Доступные
Сканер отпечатка пальца,ОТП Метрополис Физическая охрана,02.02.2018,5000.0,anviz,Anviz,,it_13977041,location,ОТП Метрополис Физическая охрана,новый,Доступные
Сканер отпечатка пальца,офис НОКИА,30.05.2018,4800.0,anviz,Anviz,,it_13977098,location,офис НОКИА,новый,Доступные
Сканер отпечатка пальца,Офтальмологическая клиника,21.07.2020,5000.0,SecuGen,SecuGen,2180800920,it_12346067,location,Офтальмологическая клиника,Для ГБР 2,Доступные
Сканер отпечатка пальца,Париба БНП ЗАО,17.05.2017,,anviz,Anviz,,it_12346382,location,Париба БНП ЗАО,б\у,Доступные
Сканер отпечатка пальца,Перфоманс Продактс физика,27.06.2018,,anviz,Anviz,,it_13976899,location,Перфоманс Продактс физика,б\у,Доступные
Сканер отпечатка пальца,Пионер девелопмент,21.08.2020,5000.0,SecuGen,SecuGen,2180800916,it_12346022,location,Пионер девелопмент,"заменена пломба, была 1236033",Доступные
Сканер отпечатка пальца,ПМК 2,06.03.2019,,anviz,Anviz,,it_12346331,location,ПМК 2,,Доступные
Сканер отпечатка пальца,Поклонка Плейс Клининг,17.01.2020,,SecuGen,SecuGen,,it_12346169,location,Поклонка Плейс Клининг,,Доступные
Сканер отпечатка пальца,Поклонка Плейс МФК,18.05.2017,,anviz,Anviz,,it_13976949,location,Поклонка Плейс МФК,б\у стерт,Доступные
Сканер отпечатка пальца,Поликлиника почтовая,21.04.2020,,SecuGen,SecuGen,,it_12346094,location,Поликлиника почтовая,,Доступные
Сканер отпечатка пальца,Прогресс АО Физика,25.09.2019,,anviz,Anviz,,it_13976957,location,Прогресс АО Физика,,Доступные
Сканер отпечатка пальца,ПУМА Внуково,17.08.2020,,SecuGen,SecuGen,2180800919,it_12346036,location,ПУМА Внуково,,Доступные
Сканер отпечатка пальца,Пума Дмитровский,17.05.2017,,anviz,Anviz,,it_12346489,location,Пума Дмитровский,"б\у
10773992 была инвентарка, заменил на 12346489",Доступные
Сканер отпечатка пальца,Пума Измайловское,17.01.2020,,SecuGen,SecuGen,,it_12346176,location,Пума Измайловское,,Доступные
Сканер отпечатка пальца,Пума Котельники,04.10.2018,4250.0,SecuGen,SecuGen,2180800600,it_12346083,location,Пума Котельники,,Доступные
Сканер отпечатка пальца,ПУМА Красный Кит,17.05.2017,,anviz,Anviz,,it_13976067,location,ПУМА Красный Кит,новый,Доступные
Сканер отпечатка пальца,Пума Львовский,04.10.2018,4250.0,SecuGen,SecuGen,2180800602,it_12346552,location,Пума Львовский,,Доступные
Сканер отпечатка пальца,Пума Орджоникидзе,17.05.2017,,anviz,Anviz,,it_12346278,location,Пума Орджоникидзе,б\у,Доступные
Сканер отпечатка пальца,Пума Орджоникидзе,04.10.2018,4250.0,SecuGen,SecuGen,2180800589,it_12346565,location,Пума Орджоникидзе,,Доступные
Сканер отпечатка пальца,Пума Орджоникидзе,08.09.2020,,SecuGen,SecuGen,2180800847,it_12346025,location,Пума Орджоникидзе,Новый,Доступные
Сканер отпечатка пальца,Пума разовый,14.06.2018,,anviz,Anviz,,it_13976143,location,Пума разовый,б\у,Доступные
Сканер отпечатка пальца,Пума разовый,04.10.2018,4250.0,SecuGen,SecuGen,2180800581,it_12346079,location,Пума разовый,нью,Доступные
Сканер отпечатка пальца,Пума разовый,09.07.2020,5000.0,SecuGen,SecuGen,2180800790,it_13976993,location,Пума разовый,новый,Доступные
Сканер отпечатка пальца,Пума Стасова 182,25.05.2017,,anviz,Anviz,,,location,Пума Стасова 182,,Доступные
Сканер отпечатка пальца,Пума Сущевский,23.01.2019,,anviz,Anviz,,it_13977063,location,Пума Сущевский,бу был на доме булгакова,Доступные
Сканер отпечатка пальца,Пума ТЦ Мираж,09.07.2020,5000.0,SecuGen,SecuGen,2180800800,it_13976991,location,Пума ТЦ Мираж,,Доступные
Сканер отпечатка пальца,РАПО,14.09.2018,5000.0,anviz,Anviz,,it_12346659,location,РАПО,новый,Доступные
Сканер отпечатка пальца,РАПО Стройка,19.03.2019,,anviz,Anviz,,it_10773625,location,РАПО Стройка,,Доступные
Сканер отпечатка пальца,Реагент  НТЦ,17.05.2017,,anviz,Anviz,,it_12493665,location,Реагент  НТЦ,б\у,Доступные
Сканер отпечатка пальца,Реутов Парк,15.11.2017,,anviz,Anviz,,it_13976844,location,Реутов Парк,б\у,Доступные
Сканер отпечатка пальца,Реутов Парк,16.05.2018,5000.0,anviz,Anviz,,it_13977090,location,Реутов Парк,новый,Доступные
Сканер отпечатка пальца,Рубин АО,11.06.2020,5000.0,SecuGen,SecuGen,,it_13976979,location,Рубин АО,новый,Доступные
Сканер отпечатка пальца,Руза,17.05.2017,,anviz,Anviz,,it_12493039,location,Руза,б\у,Доступные
Сканер отпечатка пальца,Русагрос,03.10.2018,4250.0,SecuGen,SecuGen,2180800629,it_12346053,location,Русагрос,12346622 - старый инвент,Доступные
Сканер отпечатка пальца,Русское поле логистик,02.06.2020,5000.0,SecuGen,SecuGen,,it_12346023,location,Русское поле логистик,,Доступные
Сканер отпечатка пальца,Сатурн,11.10.2018,,anviz,Anviz,,it_11711012,location,Сатурн,,Доступные
Сканер отпечатка пальца,Сатурн Токарево,04.10.2018,4250.0,SecuGen,SecuGen,2180800573,it_12346581,location,Сатурн Токарево,,Доступные
Сканер отпечатка пальца,Свент,17.05.2017,,anviz,Anviz,,it_13977109,location,Свент,б\у,Доступные
Сканер отпечатка пальца,Святая гора,16.05.2017,,anviz,Anviz,,it_13976792,location,Святая гора,б\у дубль Орлиные холмы,Доступные
Сканер отпечатка пальца,Северный Путь - Аэроклуб,17.05.2017,,anviz,Anviz,,it_12493038,location,Северный Путь - Аэроклуб,б\у,Доступные
Сканер отпечатка пальца,Северный путь Ксенон Энерго,17.05.2017,,anviz,Anviz,,it_13976950,location,Северный путь Ксенон Энерго,б\у стерт,Доступные
Сканер отпечатка пальца,Северный путь Ксенон Энерго,17.05.2017,,anviz,Anviz,,it_19,location,Северный путь Ксенон Энерго,б\у стерт,Доступные
Сканер отпечатка пальца,Сердце столицы,16.05.2017,,anviz,Anviz,,it_12493410,location,Сердце столицы,б\у,Доступные
Сканер отпечатка пальца,Сердце столицы,28.09.2017,,anviz,Anviz,,it_12495238,location,Сердце столицы,б\у,Доступные
Сканер отпечатка пальца,СИБИНТЕК ИК,11.10.2018,6000.0,anviz,Anviz,,it_12346530,location,СИБИНТЕК ИК,,Доступные
Сканер отпечатка пальца,Системный оператор единой энергетической системы,03.10.2018,4250.0,SecuGen,SecuGen,2180800616,it_12346636,location,Системный оператор единой энергетической системы,,Доступные
Сканер отпечатка пальца,Сити Сентер,16.06.2020,5000.0,SecuGen,SecuGen,H621808000773,it_13976981,location,Сити Сентер,новый,Доступные
Сканер отпечатка пальца,Складской комплекс п. Зеленый,27.06.2017,,anviz,Anviz,,it_13976271,location,Складской комплекс п. Зеленый,б\у,Доступные
Сканер отпечатка пальца,СколТех,04.10.2018,4250.0,SecuGen,SecuGen,2180800564,it_12346590,location,СколТех,,Доступные
Сканер отпечатка пальца,СколТех,04.10.2018,4250.0,SecuGen,SecuGen,2180800574,it_12346580,location,СколТех,,Доступные
Сканер отпечатка пальца,СколТех,17.01.2020,,SecuGen,SecuGen,,it_12346162,location,СколТех,,Доступные
Сканер отпечатка пальца,СНГ-1,17.01.2020,,SecuGen,SecuGen,,it_12346170,location,СНГ-1,,Доступные
Сканер отпечатка пальца,СовИнтерАвтоСервис,01.11.2018,5600.0,anviz,Anviz,,it_12346471,location,СовИнтерАвтоСервис,"бу
бывш 12551239, инвентарка была стёрта",Доступные
Сканер отпечатка пальца,СовИнтерАвтоСервис,25.02.2019,,anviz,Anviz,,it_12346372,location,СовИнтерАвтоСервис,,Доступные
Сканер отпечатка пальца,Соколиная гора,16.05.2017,,anviz,Anviz,,it_12346269,location,Соколиная гора,б\у,Доступные
Сканер отпечатка пальца,Сосновый аромат,16.05.2017,,anviz,Anviz,,it_10773891,location,Сосновый аромат,б\у,Доступные
Сканер отпечатка пальца,Станиславского 21 7,19.06.2020,5000.0,SecuGen,SecuGen,2180800788,it_12346080,location,Станиславского 21 7,,Доступные
Сканер отпечатка пальца,СТАРТРЕЙД,27.06.2017,,anviz,Anviz,,it_13976031,location,СТАРТРЕЙД,б\у,Доступные
Сканер отпечатка пальца,Стройинком-К Одинцово,17.05.2017,,anviz,Anviz,,it_12346146,location,Стройинком-К Одинцово,б\у,Доступные
Сканер отпечатка пальца,Стройпроект,04.10.2018,4250.0,SecuGen,SecuGen,2180800593,it_12346561,location,Стройпроект,,Доступные
Сканер отпечатка пальца,ТАРИНА,16.05.2017,,anviz,Anviz,,it_13976892,location,ТАРИНА,б\у,Доступные
Сканер отпечатка пальца,ТАРИНА,26.08.2020,5000.0,SecuGen,SecuGen,2180800802,it_12346032,location,ТАРИНА,новый,Доступные
Сканер отпечатка пальца,ТВС-механика,16.05.2017,,anviz,Anviz,,it_12496072,location,ТВС-механика,б\у,Доступные
Сканер отпечатка пальца,ТД ЦВУМ,15.05.2017,,anviz,Anviz,,it_10773871,location,ТД ЦВУМ,б\у,Доступные
Сканер отпечатка пальца,ТД ЦВУМ,15.05.2017,,anviz,Anviz,,it_10773872,location,ТД ЦВУМ,б\у,Доступные
Сканер отпечатка пальца,Тетра Констракшн физика,15.05.2017,,anviz,Anviz,,it_13976789,location,Тетра Констракшн физика,б\у,Доступные
Сканер отпечатка пальца,ТехноНиколь Люберцы 1,05.09.2018,5000.0,anviz,Anviz,,it_12346664,location,ТехноНиколь Люберцы 1,новый отдан дёмину на время,Доступные
Сканер отпечатка пальца,ТехноНиколь Путевой проезд,16.05.2017,,anviz,Anviz,,it_10773781,location,ТехноНиколь Путевой проезд,б\у,Доступные
Сканер отпечатка пальца,ТехноНиколь Сосенское,27.06.2017,,anviz,Anviz,,it_10773658,location,ТехноНиколь Сосенское,б\у,Доступные
Сканер отпечатка пальца,Титон физика,19.03.2019,,anviz,Anviz,,it_10773682,location,Титон физика,,Доступные
Сканер отпечатка пальца,ТСЖ 4 солнца,03.10.2018,4250.0,SecuGen,SecuGen,6218080064,it_12346593,location,ТСЖ 4 солнца,,Доступные
Сканер отпечатка пальца,ТЦ Акварель,16.10.2018,5500.0,anviz,Anviz,,it_12346515,location,ТЦ Акварель,,Доступные
Сканер отпечатка пальца,ТЦ Парк,17.01.2020,,SecuGen,SecuGen,,it_12346167,location,ТЦ Парк,,Доступные
Сканер отпечатка пальца,Тэк Так,28.08.2017,,anviz,Anviz,,it_13976769,location,Тэк Так,новый,Доступные
Сканер отпечатка пальца,УК БКС Фонды недвижимости,16.05.2017,,anviz,Anviz,,it_12346283,location,УК БКС Фонды недвижимости,б\у,Доступные
Сканер отпечатка пальца,Умный ритейл,12.10.2020,,SecuGen,SecuGen,,it_12346014,location,Умный ритейл,Новый,Доступные
Сканер отпечатка пальца,Фасилитек,31.01.2018,,anviz,Anviz,,it_13977030,location,Фасилитек,б\у,Доступные
Сканер отпечатка пальца,Фитнес Клуб Ходынский бульвар,18.05.2017,,anviz,Anviz,,it_10773823,location,Фитнес Клуб Ходынский бульвар,б\у,Доступные
Сканер отпечатка пальца,Флантир Пропертиз Лимитед,18.03.2019,,anviz,Anviz,,it_13976935,location,Флантир Пропертиз Лимитед,б\у,Доступные
Сканер отпечатка пальца,Цеппелин Русланд,25.05.2017,,anviz,Anviz,,it_12496413,location,Цеппелин Русланд,,Доступные
Сканер отпечатка пальца,ЦТП Инвест Технологии,18.05.2017,,anviz,Anviz,,it_12496498,location,ЦТП Инвест Технологии,б\у,Доступные
Сканер отпечатка пальца,Чайка бассейн,01.03.2018,,anviz,Anviz,,it_13976033,location,Чайка бассейн,б\у,Доступные
Сканер отпечатка пальца,Чайка Медцентр,16.05.2017,,anviz,Anviz,,it_13976073,location,Чайка Медцентр,б\у,Доступные
Сканер отпечатка пальца,Чайнасельхозбанк Лесная,17.05.2017,,anviz,Anviz,,it_12346385,location,Чайнасельхозбанк Лесная,б\у,Доступные
Сканер отпечатка пальца,ЧД в Апрелевке,16.05.2017,,anviz,Anviz,,it_10773964,location,ЧД в Апрелевке,б\у,Доступные
Сканер отпечатка пальца,Чехов,07.11.2018,5500.0,anviz,Anviz,,it_12346499,location,Чехов,замена,Доступные
Сканер отпечатка пальца,Шаболовский,20.07.2020,,SecuGen,SecuGen,2180800796,it_13977000,location,Шаболовский,,Доступные
Сканер отпечатка пальца,Щербинка ОТИС Лифт,29.06.2017,,anviz,Anviz,,it_12495435,location,Щербинка ОТИС Лифт,б\у,Доступные
Сканер отпечатка пальца,Эксеко Пи Эм Рус,17.05.2017,,anviz,Anviz,,it_10773736,location,Эксеко Пи Эм Рус,"б\у поменял и подстоил для данных метромаша. по базе там не было сканера, а авиапарк должен быть закрыт",Доступные
Сканер отпечатка пальца,Экспресс Лада,03.08.2020,5000.0,SecuGen,SecuGen,2180800804,it_12346042,location,Экспресс Лада,,Доступные
Сканер отпечатка пальца,Ювелирная сеть БА,24.07.2020,5000.0,SecuGen,SecuGen,2180800807,it_13976999,location,Ювелирная сеть БА,новый,Доступные
Сканер отпечатка пальца,Ювелирная сеть СХ,11.10.2018,6000.0,anviz,Anviz,,it_12346522,location,Ювелирная сеть СХ,,Доступные
Сканер отпечатка пальца,Южные озера-2,16.05.2017,,anviz,Anviz,,it_12493031,location,Южные озера-2,б\у,Доступные
Смартфон,Автокран Аренда ЗАО физика,09.04.2020,,ZTE v9,ZTE,,it_867854030466371,location,Автокран Аренда ЗАО физика,,Доступные
Смартфон,Агрофирма НИВА,28.11.2018,,Samsung J5,Samsung,,it_352717093976820,location,Агрофирма НИВА,,Доступные
Смартфон,Адонис,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9964056275,it_868245040968028,location,Адонис,Новый,Доступные
Смартфон,АИЖК Ходынский,13.03.2020,,ZTE v9,ZTE,9266446507,it_867854030522041,location,АИЖК Ходынский,,Доступные
Смартфон,АКВАМАРЕ УНО ЛТД,22.12.2017,,AGM-A8,AGM,9152340497,it_865972030196129,location,АКВАМАРЕ УНО ЛТД,,Доступные
Смартфон,Альфа Грант,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9169108242,it_868245040968176,location,Альфа Грант,Новый,Доступные
Смартфон,Америя Рус,25.09.2018,,Huawei Honor 5C,Huawei,9857284039,it_864912030827035,location,Америя Рус,865972030254776,Доступные
Смартфон,База отдыха Мирный,20.09.2019,7000.0,ZTE v9,ZTE,9262060872,it_867854030985719,location,База отдыха Мирный,,Доступные
Смартфон,Балрум,10.08.2020,,ZTE Blade v10 vita,ZTE,,it_868245041034119,location,Балрум,Разовый для Зотова Александра от 10.08,Доступные
Смартфон,Банк Приморье,28.04.2020,5000.0,ZTE v9,ZTE,9265358360,it_867854030466207,location,Банк Приморье,тест для табеля,Доступные
Смартфон,БЦ Атриум,04.12.2017,,AGM-A8,AGM,,it_865972030146777,location,БЦ Атриум,,Доступные
Смартфон,БЦ ИЖК,08.07.2020,5000.0,ZTE v9,ZTE,,it_867854030523460,location,БЦ ИЖК,новый,Доступные
Смартфон,БЦ Шуховская 14,08.06.2018,,AGM-A8,AGM,9163197987,it_865972030278570,location,БЦ Шуховская 14,,Доступные
Смартфон,ГБР 10,21.07.2020,,ZTE Blade v10 vita,ZTE,,it_868245040497820,location,ГБР 10,Для ГБР 10,Доступные
Смартфон,ГБР 11,21.07.2020,,ZTE Blade v10 vita,ZTE,,it_868245040497804,location,ГБР 11,Для ГБР 11,Доступные
Смартфон,ГБР 12,21.07.2020,,ZTE Blade v10 vita,ZTE,,it_868245040566327,location,ГБР 12,Для ГБР 12,Доступные
Смартфон,ГБР 13,29.05.2020,5000.0,ZTE v9,ZTE,,it_867854030522876,location,ГБР 13,,Доступные
Смартфон,ГБР 15,07.09.2020,7580.0,ZTE Blade v10 vita,ZTE,9998741816,it_868245040645675,location,ГБР 15,Новый+Чехол,Доступные
Смартфон,ГБР 16,11.06.2020,5000.0,ZTE v9,ZTE,,it_867854030523577,location,ГБР 16,,Доступные
Смартфон,ГБР 2,15.10.2020,,ZTE Blade v10 vita,ZTE,9167520812,it_868245040713655,location,ГБР 2,Новый,Доступные
Смартфон,ГБР 5,21.07.2020,,Samsung J5,Samsung,,it_356433085844101,location,ГБР 5,Для ГБР 5,Доступные
Смартфон,ГБР 6,21.07.2020,,ZTE Blade v10 vita,ZTE,,it_868245040566400,location,ГБР 6,Для ГБР 6,Доступные
Смартфон,ГБР 7,21.07.2020,,ZTE Blade v10 vita,ZTE,,it_868245040497812,location,ГБР 7,Для ГБР 7,Доступные
Смартфон,ГБР 8,21.07.2020,,ZTE Blade v10 vita,ZTE,,it_868245041044522,location,ГБР 8,Для ГБР 8,Доступные
Смартфон,ГБР 9,29.05.2020,5000.0,ZTE v9,ZTE,,it_867854030521209,location,ГБР 9,,Доступные
Смартфон,Гефилти Фиш Бабель,29.07.2020,7000.0,ZTE Blade v10 vita,ZTE,9998784963,it_868245041033988,location,Гефилти Фиш Бабель,"новый
yota 0224997508",Доступные
Смартфон,Гипросвязь,18.09.2020,6990.0,ZTE Blade v10 vita,ZTE,9996313382,it_868245040968168,location,Гипросвязь,"Новый
yota 0224997529",Доступные
Смартфон,Глобал Сити,08.07.2020,5000.0,ZTE v9,ZTE,9263755329,it_867854030522843,location,Глобал Сити,,Доступные
Смартфон,Гомеопатическая клиника,08.05.2020,5000.0,ZTE v9,ZTE,9252168725,it_867854030466223,location,Гомеопатическая клиника,"новый
imei2 867854030489829",Доступные
Смартфон,Гостиница Москва,22.12.2017,,AGM-A8,AGM,,it_865972030213452,location,Гостиница Москва,,Доступные
Смартфон,Гостиница Москва,25.09.2018,,AGM-A8,AGM,865972030163988,it_865972030254766,location,Гостиница Москва,,Доступные
